project_id,project_url,issue_iid,issue_id,title,state,created_at,updated_at,closed_at,labels,milestone_title,milestone_id,assignees,weight,time_estimate,total_time_spent,has_related_mrs,web_url
278964,https://gitlab.com/gitlab-org/gitlab,348088,98780666,[Test] browser_ui/4_verify/pipeline/pass_dotenv_variables_to_downstream_via_bridge_spec.rb | Verify Pass dotenv variables to downstream via bridge runs the pipeline with composed config,opened,2021-12-09T21:39:53.694Z,2026-04-16T01:59:29.005Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, gitlab::passed, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-orchestrated::passed, staging-ref::failed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/348088
278964,https://gitlab.com/gitlab-org/gitlab,396374,125215469,[Test] browser_ui/4_verify/pipeline/include_multiple_files_from_multiple_projects_spec.rb | Verify Include multiple files from multiple projects runs the pipeline with composed config,opened,2023-03-13T22:57:12.854Z,2026-04-16T01:59:23.381Z,,"Category:Pipeline Composition, E2E, QA [DEPRECATED], Quality [DEPRECATED], backlog::no-commitment, canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::failed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, test, type::maintenance",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/396374
278964,https://gitlab.com/gitlab-org/gitlab,421255,131896977,[Test] browser_ui/4_verify/runner/fleet_visibility/group_runner_status_counts_spec.rb | Verify Runner fleet management shows group runner online count,opened,2023-08-08T01:33:51.613Z,2026-04-16T01:59:19.113Z,,"E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::runner core, main::passed, master::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/421255
278964,https://gitlab.com/gitlab-org/gitlab,510298,159225320,[Test] browser_ui/4_verify/runner/deprecated_registration_token_spec.rb | Verify Group runner with deprecated registration token user registers a new group runner,opened,2024-12-19T09:33:23.511Z,2026-04-16T01:59:14.816Z,,"Category:Runner Core, E2E, Quality [DEPRECATED], automation:ml, canary::passed, devops::application security testing, group::dynamic analysis, main::passed, maintenance::test-gap, master::passed, production::passed, section::sec, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::maintenance",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/510298
278964,https://gitlab.com/gitlab-org/gitlab,347777,98778329,[Test] browser_ui/3_create/merge_request/add_batch_comments_in_merge_request_spec.rb | Create Batch comments in merge request user submits a non-diff review,opened,2021-12-09T20:42:11.450Z,2026-04-16T01:59:12.403Z,,"E2E, Quality [DEPRECATED], canary::passed, devops::create, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347777
278964,https://gitlab.com/gitlab-org/gitlab,347778,98778339,[Test] browser_ui/3_create/merge_request/add_batch_comments_in_merge_request_spec.rb | Create Batch comments in merge request user submits a diff review,opened,2021-12-09T20:42:13.188Z,2026-04-16T01:59:10.829Z,,"E2E, Quality [DEPRECATED], canary::passed, devops::create, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347778
278964,https://gitlab.com/gitlab-org/gitlab,395511,125013066,[Test] browser_ui/4_verify/ci_job_artifacts/unlocking_job_artifacts_across_pipelines_spec.rb | Verify Unlocking job artifacts across pipelines when latest pipeline is blocked keeps job artifacts from the latest blocked pipeline and from latest successf...,opened,2023-03-09T04:26:25.023Z,2026-04-16T01:59:10.076Z,,"E2E, QA [DEPRECATED], Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline execution, main::passed, master::passed, nightly::failed, preprod::failed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/395511
278964,https://gitlab.com/gitlab-org/gitlab,394807,124843094,[Test] browser_ui/4_verify/ci_job_artifacts/unlocking_job_artifacts_across_pipelines_spec.rb | Verify Unlocking job artifacts across pipelines when latest pipeline is successful unlocks job artifacts from previous successful pipeline,opened,2023-03-07T06:43:46.255Z,2026-04-16T01:59:05.511Z,,"E2E, QA [DEPRECATED], Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline execution, main::passed, master::passed, nightly::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/394807
278964,https://gitlab.com/gitlab-org/gitlab,394808,124843150,[Test] browser_ui/4_verify/ci_job_artifacts/unlocking_job_artifacts_across_pipelines_spec.rb | Verify Unlocking job artifacts across pipelines when latest pipeline failed keeps job artifacts from latest failed pipelines and from latest successful pipeline,opened,2023-03-07T06:45:17.729Z,2026-04-16T01:59:01.187Z,,"E2E, QA [DEPRECATED], Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline execution, main::passed, master::passed, nightly::failed, preprod::failed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/394808
278964,https://gitlab.com/gitlab-org/gitlab,378975,117584855,[Test] browser_ui/4_verify/ci_variable/custom_variable_spec.rb | Verify Pipeline with customizable variable manually creates a pipeline and uses the defined custom variable value,opened,2022-10-26T07:23:33.596Z,2026-04-16T01:58:58.555Z,,"Category:Continuous Integration, E2E, Quality [DEPRECATED], Track Health Status [DEPRECATED], automation:ml, canary::passed, devops::verify, frontend, group::pipeline execution, main::passed, maintenance::test-gap, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::maintenance",Backlog,490705.0,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/378975
278964,https://gitlab.com/gitlab-org/gitlab,358197,106274535,[Test] browser_ui/4_verify/ci_variable/ui_variable_inheritable_when_forward_pipeline_variables_true_spec.rb | Verify UI defined variable is inheritable when forward:pipeline_variables is true,opened,2022-04-07T19:23:39.110Z,2026-04-16T01:58:53.812Z,,"DEPRECATE_pipeline authoring, E2E, Quality [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, main::passed, master::passed, nightly::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/358197
278964,https://gitlab.com/gitlab-org/gitlab,349158,99651289,[Test] browser_ui/4_verify/pipeline/run_pipeline_with_manual_jobs_spec.rb | Verify Run pipeline with manual jobs does not leave any job in skipped state,opened,2021-12-22T21:33:37.897Z,2026-04-16T01:58:49.150Z,,"E2E, Quality [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/349158
278964,https://gitlab.com/gitlab-org/gitlab,358059,106199421,[Test] browser_ui/4_verify/pipeline/parent_child_pipelines_independent_relationship_spec.rb | Verify Parent-child pipelines independent relationship parent pipelines passes if child passes,opened,2022-04-06T18:46:09.141Z,2026-04-16T01:58:45.275Z,,"Category:Continuous Integration, E2E, Quality [DEPRECATED], Track Health Status [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, group::pipeline execution, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",Backlog,490705.0,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/358059
278964,https://gitlab.com/gitlab-org/gitlab,347983,98780351,[Test] ee/browser_ui/2_plan/epic/epics_management_spec.rb | Plan Epics Management when resources created via API when visit epic first adds/removes issue to/from epic,opened,2021-12-09T21:32:33.723Z,2026-04-16T01:58:42.223Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347983
278964,https://gitlab.com/gitlab-org/gitlab,589911,183988239,Geo: Replicate ImportExportUpload uploads (import_export_upload_uploads),closed,2026-02-12T22:15:52.165Z,2026-04-16T01:58:40.907Z,2026-04-16T01:58:39.221Z,"Category:Geo Replication, backend, devops::tenant scale, feature::enhancement, group::geo, missed:18.11, section::tenant scale, type::feature, workflow::complete",19.0,5981229.0,"dbalexandre, victorprete",3.0,0,0,,https://gitlab.com/gitlab-org/gitlab/-/work_items/589911
278964,https://gitlab.com/gitlab-org/gitlab,358060,106199560,[Test] browser_ui/4_verify/pipeline/parent_child_pipelines_independent_relationship_spec.rb | Verify Parent-child pipelines independent relationship parent pipeline passes even if child fails,opened,2022-04-06T18:50:12.619Z,2026-04-16T01:58:40.898Z,,"Category:Continuous Integration, E2E, Quality [DEPRECATED], Track Health Status [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, group::pipeline execution, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",Backlog,490705.0,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/358060
278964,https://gitlab.com/gitlab-org/gitlab,347984,98780352,[Test] ee/browser_ui/2_plan/epic/epics_management_spec.rb | Plan Epics Management when resources created via API when visit epic first closes and reopens an epic,opened,2021-12-09T21:32:35.359Z,2026-04-16T01:58:38.921Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347984
278964,https://gitlab.com/gitlab-org/gitlab,348087,98780665,[Test] browser_ui/4_verify/pipeline/include_multiple_files_from_a_project_spec.rb | Verify Include multiple files from a project runs the pipeline with composed config,opened,2021-12-09T21:39:52.073Z,2026-04-16T01:58:34.219Z,,"Category:Continuous Integration, E2E, Quality [DEPRECATED], Track Health Status [DEPRECATED], canary::passed, devops::verify, gitlab::passed, group::pipeline execution, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-orchestrated::passed, staging-ref::failed, staging::passed, status::automated, suppress-contributor-links",Backlog,490705.0,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/348087
278964,https://gitlab.com/gitlab-org/gitlab,347982,98780349,[Test] ee/browser_ui/2_plan/epic/epics_management_spec.rb | Plan Epics Management when resources created via API when visit epic first comments on epic,opened,2021-12-09T21:32:32.134Z,2026-04-16T01:58:33.424Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347982
278964,https://gitlab.com/gitlab-org/gitlab,348086,98780664,[Test] browser_ui/4_verify/pipeline/trigger_child_pipeline_with_manual_spec.rb | Verify Trigger child pipeline with 'when:manual' can trigger bridge job,opened,2021-12-09T21:39:50.489Z,2026-04-16T01:58:29.038Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], backlog::no-commitment, canary::passed, devops::verify, gitlab::passed, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, quarantine, quarantine::test_environment, section::ci, staging-canary::passed, staging-orchestrated::passed, staging-ref::failed, staging::passed, status::automated, suppress-contributor-links, type::maintenance",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/348086
278964,https://gitlab.com/gitlab-org/gitlab,347981,98780347,[Test] ee/browser_ui/2_plan/epic/epics_management_spec.rb | Plan Epics Management when resources created via API adds/removes issue to/from epic using quick actions,opened,2021-12-09T21:32:30.586Z,2026-04-16T01:58:28.335Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347981
278964,https://gitlab.com/gitlab-org/gitlab,383820,119457608,"[Test] browser_ui/4_verify/ci_variable/prefill_variables_spec.rb | Verify Pipeline with prefill variables shows dropdown for variables with description, value, and options defined",opened,2022-11-28T03:26:57.190Z,2026-04-16T01:58:25.444Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/383820
278964,https://gitlab.com/gitlab-org/gitlab,510655,159289554,[Test] browser_ui/4_verify/runner/deprecated_unregister_runner_spec.rb | Verify Runner user unregisters a runner with deprecated registration token,opened,2024-12-20T14:24:55.147Z,2026-04-16T01:58:25.194Z,,"Category:Runner Core, E2E, Quality [DEPRECATED], automation:ml, canary::passed, devops::verify, group::runner core, main::passed, maintenance::test-gap, master::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::maintenance",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/510655
278964,https://gitlab.com/gitlab-org/gitlab,347942,98780254,[Test] ee/browser_ui/2_plan/iterations/assign_group_iteration_spec.rb | Plan Assign Iterations assigns a group iteration to an existing issue,opened,2021-12-09T21:31:24.399Z,2026-04-16T01:58:24.561Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::failed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347942
278964,https://gitlab.com/gitlab-org/gitlab,378977,117584965,[Test] browser_ui/4_verify/ci_variable/prefill_variables_spec.rb | Verify Pipeline with prefill variables shows only variables with description as prefill variables on the run pipeline page,opened,2022-10-26T07:25:00.503Z,2026-04-16T01:58:21.569Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], automation:ml, canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/378977
278964,https://gitlab.com/gitlab-org/gitlab,347977,98780339,[Test] ee/browser_ui/2_plan/multiple_assignees_for_issues/more_than_four_assignees_spec.rb | Plan Multiple assignees per issue shows the first five assignees and a +n more link in the issue page,opened,2021-12-09T21:32:23.917Z,2026-04-16T01:58:20.833Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::failed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347977
278964,https://gitlab.com/gitlab-org/gitlab,348002,98780509,[Test] browser_ui/4_verify/pipeline/include_local_config_file_paths_with_wildcard_spec.rb | Verify Include local config file paths with wildcard runs the pipeline with composed config,opened,2021-12-09T21:37:17.891Z,2026-04-16T01:58:20.416Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, gitlab::passed, group::pipeline authoring, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/348002
278964,https://gitlab.com/gitlab-org/gitlab,348025,98780552,[Test] browser_ui/4_verify/runner/register_project_runner_spec.rb | Verify Runner registration user registers a new project runner and executes a job,opened,2021-12-09T21:38:10.514Z,2026-04-16T01:58:16.719Z,,"E2E, Quality [DEPRECATED], canary::passed, devops::verify, gitlab::passed, group::runner core, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, section::ci, staging-canary::passed, staging-orchestrated::passed, staging-ref::failed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/348025
278964,https://gitlab.com/gitlab-org/gitlab,347976,98780338,[Test] ee/browser_ui/2_plan/multiple_assignees_for_issues/more_than_four_assignees_spec.rb | Plan Multiple assignees per issue shows the first three assignees and a +n sign in the issues list,opened,2021-12-09T21:32:22.276Z,2026-04-16T01:58:15.803Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::failed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347976
278964,https://gitlab.com/gitlab-org/gitlab,510652,159288163,[Test] browser_ui/4_verify/runner/unregister_runner_spec.rb | Verify Runner user unregisters a runner with authentication token,opened,2024-12-20T14:01:28.646Z,2026-04-16T01:58:14.906Z,,"Category:Runner Core, E2E, Quality [DEPRECATED], automation:ml, canary::passed, devops::verify, group::runner core, main::passed, maintenance::test-gap, master::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::maintenance",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/510652
278964,https://gitlab.com/gitlab-org/gitlab,358199,106275131,[Test] browser_ui/4_verify/ci_variable/ui_variable_non_inheritable_when_forward_pipeline_variables_false_spec.rb | Verify UI defined variable is not inheritable when forward:pipeline_variables is false,opened,2022-04-07T19:39:38.633Z,2026-04-16T01:58:11.698Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, group::pipeline authoring, main::passed, master::passed, nightly::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/358199
278964,https://gitlab.com/gitlab-org/gitlab,347959,98780308,[Test] ee/browser_ui/2_plan/issue_boards/read_only_board_configuration_spec.rb | Plan Read-only board configuration shows board configuration to user without edit permission,opened,2021-12-09T21:31:53.430Z,2026-04-16T01:58:10.675Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347959
278964,https://gitlab.com/gitlab-org/gitlab,358200,106275184,[Test] browser_ui/4_verify/ci_variable/ui_variable_non_inheritable_when_forward_pipeline_variables_false_spec.rb | Verify UI defined variable is not inheritable by default,opened,2022-04-07T19:41:46.020Z,2026-04-16T01:58:07.986Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], auto updated, canary::passed, devops::verify, gitlab::passed, group::pipeline authoring, main::passed, master::passed, nightly::passed, production::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/358200
278964,https://gitlab.com/gitlab-org/gitlab,347974,98780335,[Test] ee/browser_ui/2_plan/issues_analytics/issues_analytics_spec.rb | Plan Group level issues analytics behaves like issues analytics page displays a graph,opened,2021-12-09T21:32:18.869Z,2026-04-16T01:58:04.984Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, rspec-shared-examples, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347974
278964,https://gitlab.com/gitlab-org/gitlab,388740,122154823,[Test] browser_ui/4_verify/runner/register_group_runner_spec.rb | Verify Group runner registration user registers a new group runner,opened,2023-01-20T02:34:50.864Z,2026-04-16T01:58:00.697Z,,"E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::runner core, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/388740
278964,https://gitlab.com/gitlab-org/gitlab,347973,98780333,[Test] ee/browser_ui/2_plan/issues_analytics/issues_analytics_spec.rb | Plan Project level issues analytics behaves like issues analytics page displays a graph,opened,2021-12-09T21:32:17.147Z,2026-04-16T01:58:00.489Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, rspec-shared-examples, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347973
278964,https://gitlab.com/gitlab-org/gitlab,347779,98778348,[Test] ee/browser_ui/3_create/repository/push_rules_spec.rb | Create Push rules when using non signed commits restricts committing files with secrets,opened,2021-12-09T20:42:14.783Z,2026-04-16T01:57:59.025Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::create, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347779
278964,https://gitlab.com/gitlab-org/gitlab,465995,147503383,[Test] browser_ui/4_verify/ci_job_artifacts/job_artifacts_access_keyword_spec.rb | Verify Pipeline configuration access keyword when access is set to developer behaves like artifact access verifies artifact access for non-member user with developer access,opened,2024-06-06T11:01:33.497Z,2026-04-16T01:57:57.609Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, production::failed, rspec-shared-examples, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/465995
278964,https://gitlab.com/gitlab-org/gitlab,347765,98778308,[Test] ee/browser_ui/2_plan/analytics/contribution_analytics_spec.rb | Plan Contribution Analytics tests contributions,opened,2021-12-09T20:41:51.295Z,2026-04-16T01:57:56.382Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::create, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347765
278964,https://gitlab.com/gitlab-org/gitlab,465994,147503364,[Test] browser_ui/4_verify/ci_job_artifacts/job_artifacts_access_keyword_spec.rb | Verify Pipeline configuration access keyword when access is set to developer behaves like artifact access verifies artifact access for developer user with developer access,opened,2024-06-06T11:00:59.333Z,2026-04-16T01:57:55.059Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, production::failed, rspec-shared-examples, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/465994
278964,https://gitlab.com/gitlab-org/gitlab,347656,98772632,[Test] ee/browser_ui/3_create/repository/group_file_template_spec.rb | Create Group file templates creates file via custom Dockerfile file template,opened,2021-12-09T18:03:10.646Z,2026-04-16T01:57:54.212Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], devops::create, gitlab::passed, main::passed, master::passed, nightly::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347656
278964,https://gitlab.com/gitlab-org/gitlab,565151,172413396,[Test] browser_ui/4_verify/ci_job_artifacts/job_artifacts_access_keyword_spec.rb | Verify Pipeline configuration access keyword when access is set to none behaves like artifact access verifies artifact access for developer user with none access,opened,2025-08-26T00:44:56.535Z,2026-04-16T01:57:52.402Z,,"E2E, master::passed, rspec-shared-examples, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/565151
278964,https://gitlab.com/gitlab-org/gitlab,347970,98780328,[Test] ee/browser_ui/2_plan/epic/promote_issue_to_epic_spec.rb | Plan promote issue to epic promotes issue to epic,opened,2021-12-09T21:32:11.833Z,2026-04-16T01:57:52.246Z,,"E2E, Enterprise Edition, Quality [DEPRECATED], canary::passed, devops::plan, gitlab::passed, main::passed, master::passed, nightly::passed, preprod::passed, production::passed, release::passed, section::dev, staging-canary::passed, staging-orchestrated::passed, staging-ref::passed, staging::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/347970
278964,https://gitlab.com/gitlab-org/gitlab,465697,147430816,[Test] browser_ui/4_verify/ci_job_artifacts/job_artifacts_access_keyword_spec.rb | Verify Pipeline configuration access keyword when access is set to none behaves like artifact access verifies artifact access for non-member user with none access,opened,2024-06-05T05:04:18.562Z,2026-04-16T01:57:50.411Z,,"Category:Pipeline Composition, E2E, Quality [DEPRECATED], canary::passed, devops::verify, group::pipeline authoring, main::passed, master::passed, production::failed, rspec-shared-examples, section::ci, staging-canary::passed, staging::passed, status::automated, suppress-contributor-links, type::ignore",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/465697
278964,https://gitlab.com/gitlab-org/gitlab,562423,172121105,[Test] browser_ui/5_package/package_registry/maven_gradle_repository_spec.rb | Package Maven Repository with Gradle with other token types with a personal access token behaves like using a docker container pushes and pulls a maven package via gradle,opened,2025-08-19T19:06:04.998Z,2026-04-16T01:57:48.748Z,,"E2E, master::passed, production::passed, quarantine, quarantine::investigating, rspec-shared-examples, staging-canary::passed, status::automated, suppress-contributor-links",,,,,0,0,,https://gitlab.com/gitlab-org/gitlab/-/issues/562423
